year,ccode,time,timesq,changehr,monitoring,monitoring_lagged,meanmonitoring,forinv,conflict,polity,monitoringAI,meanAI,poplog,gdplog,shaming,AI_lagged,v2x_clphy,changeclphy,rs_shaming
1986,135,.22499999,.050624996,.037897531,.07421875,.078125,.10332032,.19338877,.21428572,.85000002,45,.27388018,16.811056,6.6095366,,.55963302,.269,-.114,
1987,135,.25,.0625,-.2194418,.06640625,.07421875,.10332032,.19615625,.21428572,.85000002,32,.27388018,16.833576,6.8930583,,.41284403,.269,0,
1988,135,.27500001,.075625002,-.16523376,.0625,.06640625,.10332032,.20095111,.21428572,.85000002,36,.27388018,16.855734,6.5775809,,.29357797,.269,0,
1989,135,.30000001,.090000004,-.14411837,.07421875,.0625,.10332032,.20206425,.21428572,.85000002,48,.27388018,16.877445,6.9324412,,.33027524,.269,0,
1990,135,.32499999,.10562499,.13844535,.09375,.07421875,.10332032,.19778353,.21428572,.89999998,40,.27388018,16.898643,7.0715055,,.44036698,.303,.034000002,
1991,135,.34999999,.12249999,.22184253,.0546875,.09375,.10332032,.20216374,.21428572,.89999998,58,.27388018,16.91934,7.3229861,,.36697248,.303,0,
1992,135,.375,.140625,.092334896,.08203125,.0546875,.10332032,.2054247,.21428572,.34999999,54,.27388018,16.939507,7.3442631,0,.5321101,.337,.034000002,0
1993,135,.40000001,.16000001,.35988912,,.08203125,.10332032,.20694284,.21428572,.55000001,45,.27388018,16.958982,7.2972636,0,.49541286,.153,-.184,0
1994,135,.42500001,.18062501,.082174689,.1015625,,.10332032,.21893886,.21428572,.55000001,45,.27388018,16.977577,7.5228524,0,.41284403,.153,0,0
1995,135,.44999999,.20249999,.2419062,.109375,.1015625,.10332032,.2138174,.2857143,.55000001,45,.27388018,16.995178,7.6791391,0,.41284403,.153,0,0
1996,135,.47499999,.22562499,.05433619,.14453125,.109375,.10332032,.25176948,.21428572,.55000001,43,.27388018,17.011776,7.7000241,0,.41284403,.153,0,0
1997,135,.5,.25,.40575281,.109375,.14453125,.10332032,.23436406,.21428572,.55000001,39,.27388018,17.027458,7.7359409,0,.39449543,.102,-.050999999,0
1998,135,.52499998,.27562496,.29368281,.1875,.109375,.10332032,.20673308,0,.55000001,37,.27388018,17.042345,7.6797547,0,.35779816,.102,0,0
1999,135,.55000001,.30250001,.036945339,.17578125,.1875,.10332032,.24328241,0,.55000001,28,.27388018,17.056589,7.5652671,0,.33944955,.102,0,0
2000,135,.57499999,.330625,.39999783,.22265625,.17578125,.10332032,.22544387,0,.75,30,.27388018,17.070328,7.5843883,0,.25688073,.151,.048999999,0
2001,135,.60000002,.36000001,.31221241,.23046875,.22265625,.10332032,.20108619,0,.94999999,21,.27388018,17.083609,7.5830302,0,.27522936,.866,.71499997,0
2002,135,.625,.390625,.0288707,.16015625,.23046875,.10332032,.21586041,0,.94999999,25,.27388018,17.096478,7.6238265,0,.19266056,.866,0,0
2003,135,.64999998,.42249995,.055171851,.12109375,.16015625,.10332032,.20676568,0,.94999999,19,.27388018,17.109039,7.6922832,0,.22935779,.866,0,0
2004,135,.67500001,.45562503,.25080711,.1015625,.12109375,.10332032,.21317802,0,.94999999,19,.27388018,17.121414,7.8019829,0,.17431192,.866,0,0
2005,135,.69999999,.48999998,.32220423,.12109375,.1015625,.10332032,.21433137,0,.94999999,26,.27388018,17.133703,7.9063559,0,.17431192,.866,0,0
2006,135,.72500002,.52562505,.1667881,.10546875,.12109375,.10332032,.22694269,0,.94999999,12,.27388018,17.145926,8.0531082,0,.23853211,.866,0,0
2007,135,.75,.5625,.3827706,.1015625,.10546875,.10332032,.22117828,0,.94999999,10,.27388018,17.158117,8.1917963,0,.11009175,.866,0,0
2008,135,.77499998,.60062498,-.088100433,.12109375,.1015625,.10332032,.2328508,0,.94999999,16,.27388018,17.170387,8.3533888,,.091743119,.866,0,
2009,135,.80000001,.64000005,-.14730185,.13671875,.12109375,.10332032,.23724625,0,.94999999,11,.27388018,17.182859,8.3377848,,.14678898,.866,0,
2010,135,.82499999,.68062496,-.15039831,.140625,.13671875,.10332032,.24173102,0,.94999999,5,.27388018,17.195608,8.528389,,.10091743,.866,0,
2011,135,.85000002,.72250003,-.12248188,.0859375,.140625,.10332032,.23339126,0,.94999999,4,.27388018,17.208672,8.6537676,,.04587156,.866,0,
2012,135,.875,.765625,-.23785859,.11328125,.0859375,.10332032,.25273663,0,.94999999,11,.27388018,17.221987,8.7624321,,.036697246,.866,0,
2013,135,.89999998,.80999994,-.074893527,.16015625,.11328125,.10332032,.23891738,0,.94999999,,.27388018,17.235382,8.7962952,,.10091743,.866,0,
2014,135,.92500001,.85562503,,.16015625,.16015625,.10332032,.23779154,0,.94999999,,.27388018,17.248631,8.7871275,,,.866,0,
2015,135,.94999999,.90249997,,.12109375,.16015625,.10332032,.20336238,0,.94999999,,.27388018,17.261576,8.7196217,,,.894,.028000001,
2016,135,.97500002,.95062506,,.08203125,.12109375,.10332032,.00017886799,0,.94999999,,.27388018,,,,,.894,0,
2017,135,1,1,,.0859375,.08203125,.10332032,.00017886799,0,.94999999,,.27388018,,,,,.894,0,
1960,140,,,,,,,,,,,,,5.3432851,,,.511,0,
1961,140,,,,,,,,,,,,,5.3179002,,,.511,0,
1962,140,,,,,,,,,,,,,5.555892,,,.511,0,
1963,140,,,,,,,,,,,,,5.6700821,,,.511,0,
1964,140,,,,,,,,,,,,,5.5586295,,,.172,-.33899999,
1965,140,,,,,,,,,,,,,5.5568442,,,.023,-.149,
1966,140,,,,,,,,,,,,,5.7458258,,,.023,0,
1967,140,,,,,,,,,,,,,5.8414974,,,.023,0,
1968,140,,,,,,,,,,,,,5.9172611,,,.023,0,
1969,140,,,,,,,,,,,,,5.9921212,,,.023,0,
1970,140,,,,,,,,,,,,,6.0890293,,,.023,0,
1971,140,,,,,,,,,,,,,6.2146764,,,.023,0,
1972,140,,,,,,,,,,,,,6.3638701,,,.023,0,
1973,140,,,,,,,,,,,,,6.6428909,,,.023,0,
1974,140,,,,,,,,,,,,,6.9010224,,,.023,0,
1975,140,,,,,,,,,,,,,7.0395737,,,.023,0,
1976,140,,,,,,,,,,23,.30453619,,7.2258716,,,.05,.027000001,
1977,140,0,0,,,,.10096154,.19488496,0,.30000001,81,.30453619,18.549746,7.3449764,,.21100917,.05,0,
1978,140,.025,.00062499999,.05904004,,,.10096154,.19483857,0,.30000001,,.30453619,18.573677,7.4519019,,.74311924,.079,.028999999,
1979,140,.050000001,.0024999999,.31105995,.03125,,.10096154,.19618756,0,.30000001,15,.30453619,18.5975,7.5417314,,,.22,.141,
1980,140,.075000003,.0056250002,.18007815,.01171875,.03125,.10096154,.19992448,.071428575,.30000001,20,.30453619,18.621168,7.5617886,,.13761468,.22,0,
1981,140,.1,.010000001,.11214703,.03515625,.01171875,.10096154,.20715481,0,.30000001,13,.30453619,18.644684,7.6528678,,.18348624,.22,0,
1982,140,.125,.015625,-.10509253,.04296875,.03515625,.10096154,.20204757,0,.34999999,39,.30453619,18.667969,7.6960773,,.11926606,.22,0,
1983,140,.15000001,.022500001,-.086353123,.05078125,.04296875,.10096154,.19196664,0,.34999999,11,.30453619,18.690817,7.3471537,,.35779816,.22,0,
1984,140,.175,.030624999,-.097863674,.05859375,.05078125,.10096154,.19682689,0,.34999999,19,.30453619,18.712982,7.3527331,,.10091743,.22,0,
1985,140,.2,.040000003,-.087767243,.03515625,.05859375,.10096154,.20574008,0,.85000002,38,.30453619,18.734297,7.395884,,.17431192,.328,.108,
1986,140,.22499999,.050624996,.15526384,.03125,.03515625,.10096154,.19263767,0,.85000002,47,.30453619,18.754755,7.56001,,.34862384,.6,.27200001,
1987,140,.25,.0625,-.12506455,.02734375,.03125,.10096154,.19708095,0,.85000002,27,.30453619,18.774414,7.6327181,,.43119267,.627,.027000001,
1988,140,.27500001,.075625002,.02471089,.0625,.02734375,.10096154,.20116843,0,.89999998,41,.30453619,18.793282,7.7302804,,.24770643,.627,0,
1989,140,.30000001,.090000004,-.21665677,.0703125,.0625,.10096154,.1971027,0,.89999998,38,.30453619,18.811382,7.9653721,,.37614679,.627,0,
1990,140,.32499999,.10562499,-.24474546,.0625,.0703125,.10096154,.19631027,0,.89999998,51,.30453619,18.828764,8.0299625,,.34862384,.627,0,
1991,140,.34999999,.12249999,-.031230001,.05859375,.0625,.10096154,.19718276,0,.89999998,29,.30453619,18.845406,8.2795458,,.4678899,.627,0,
1992,140,.375,.140625,.039872229,.07421875,.05859375,.10096154,.20302013,0,.89999998,33,.30453619,18.861378,7.8548493,0,.26605505,.627,0,0
1993,140,.40000001,.16000001,.16461998,.078125,.07421875,.10096154,.20056789,0,.89999998,36,.30453619,18.876917,7.9281082,0,.30275229,.665,.037999999,0
1994,140,.42500001,.18062501,.20842835,.05859375,.078125,.10096154,.21540539,0,.89999998,42,.30453619,18.892311,8.1555147,0,.33027524,.665,0,0
1995,140,.44999999,.20249999,.01478523,.07421875,.05859375,.10096154,.23699476,0,.89999998,32,.30453619,18.907757,8.4820118,0,.38532111,.665,0,0
1996,140,.47499999,.22562499,.094290674,.12890625,.07421875,.10096154,.23158702,0,.89999998,42,.30453619,18.923292,8.5457115,0,.29357797,.665,0,0
1997,140,.5,.25,.20660341,.07421875,.12890625,.10096154,.25603467,0,.89999998,39,.30453619,18.938843,8.5679741,0,.38532111,.665,0,0
1998,140,.52499998,.27562496,.05771726,.1328125,.07421875,.10096154,.28703874,0,.89999998,40,.30453619,18.954342,8.5301762,2,.35779816,.665,0,.074074075
1999,140,.55000001,.30250001,-.11531472,.13671875,.1328125,.10096154,.27715793,0,.89999998,22,.30453619,18.969687,8.1494904,0,.36697248,.665,0,0
2000,140,.57499999,.330625,.04530549,.1484375,.13671875,.10096154,.28947675,0,.89999998,25,.30453619,18.984781,8.2237635,1,.20183486,.665,0,.037037037
2001,140,.60000002,.36000001,-.088435709,.27734375,.1484375,.10096154,.25951385,0,.89999998,45,.30453619,18.999647,8.0504341,1,.22935779,.665,0,.037037037
2002,140,.625,.390625,-.030611459,.140625,.27734375,.10096154,.24268191,0,.89999998,40,.30453619,19.014259,7.9394145,0,.41284403,.6850000000000001,.02,0
2003,140,.64999998,.42249995,.0027280999,.1171875,.140625,.10096154,.22778186,0,.89999998,37,.30453619,19.028419,8.0197792,,.36697248,.6850000000000001,0,
2004,140,.67500001,.45562503,-.020335618,.09375,.1171875,.10096154,.2594659,0,.89999998,35,.30453619,19.041883,8.1876402,0,.33944955,.6850000000000001,0,0
2005,140,.69999999,.48999998,-.055417418,.1875,.09375,.10096154,.24108639,0,.89999998,54,.30453619,19.054499,8.4618187,0,.32110092,.763,.078000002,0
2006,140,.72500002,.52562505,.073328912,.2109375,.1875,.10096154,.25039101,0,.89999998,29,.30453619,19.066202,8.6670504,0,.49541286,.763,0,0
2007,140,.75,.5625,.14264435,.140625,.2109375,.10096154,.29958346,0,.89999998,32,.30453619,19.077084,8.8883247,0,.26605505,.763,0,0
2008,140,.77499998,.60062498,.089305639,.16015625,.140625,.10096154,.33080095,0,.89999998,30,.30453619,19.087328,9.0718622,,.29357797,.763,0,
2009,140,.80000001,.64000005,.020310281,.13671875,.16015625,.10096154,.28977436,0,.89999998,25,.30453619,19.097197,9.0448618,,.27522936,.763,0,
2010,140,.82499999,.68062496,.018495919,.13671875,.13671875,.10096154,.47364244,0,.89999998,18,.30453619,19.106874,9.3166285,,.22935779,.763,0,
2011,140,.85000002,.72250003,.000083699997,.0859375,.13671875,.10096154,.51162255,0,.89999998,22,.30453619,19.116413,9.4757099,,.16513762,.763,0,
2012,140,.875,.765625,-.18206567,.09765625,.0859375,.10096154,.51880807,0,.89999998,25,.30453619,19.125765,9.4056854,,.20183486,.763,0,
2013,140,.89999998,.80999994,-.035925511,.140625,.09765625,.10096154,.36224097,0,.89999998,,.30453619,19.134901,9.3986254,,.22935779,.763,0,
2014,140,.92500001,.85562503,,.1640625,.140625,.10096154,.45327058,0,.89999998,,.30453619,19.143764,9.3698025,,,.763,0,
2015,140,.94999999,.90249997,,.14453125,.1640625,.10096154,.37052268,0,.89999998,,.30453619,19.152315,9.052351,,,.763,0,
2016,140,.97500002,.95062506,,.125,.14453125,.10096154,.00017886799,0,.89999998,,.30453619,,,,,.762,-.001,
2017,140,1,1,,.09375,.125,.10096154,.00017886799,0,.89999998,,.30453619,,,,,.715,-.046999998,
1960,145,,,,,,,,,,,,,5.0269136,,,.479,-.026000001,
1961,145,,,,,,,,,,,,,5.0918813,,,.479,0,
1962,145,,,,,,,,,,,,,5.1618872,,,.479,0,
1963,145,,,,,,,,,,,,,5.2164316,,,.479,0,
1964,145,,,,,,,,,,,,,5.3161635,,,.274,-.205,
1965,145,,,,,,,,,,,,,5.4084191,,,.12,-.154,
1966,145,,,,,,,,,,,,,5.4780316,,,.12,0,
1967,145,,,,,,,,,,,,,5.5445833,,,.12,0,
1968,145,,,,,,,,,,,,,5.348011,,,.12,0,
1969,145,,,,,,,,,,,,,5.3870425,,,.12,0,
1970,145,,,,,,,,,,,,,5.4194217,,,.167,.046999998,
1971,145,,,,,,,,,,,,,5.4727387,,,.045,-.122,
1972,145,,,,,,,,,,,,,5.589817,,,.045,0,
1973,145,,,,,,,,,,,,,5.5729542,,,.045,0,
1974,145,,,,,,,,,,,,,6.060133,,,.045,0,
1975,145,,,,,,,,,,,,,6.1738915,,,.045,0,
1976,145,,,,,,,,,,23,.1608053,,6.2796984,,,.045,0,
1977,145,0,0,,.01953125,,.082602896,.18787664,0,.15000001,10,.1608053,15.470625,6.4243293,,.21100917,.045,0,
1978,145,.025,.00062499999,.12409091,.01953125,.01953125,.082602896,.18967706,0,.30000001,17,.1608053,15.492667,6.5545444,,.091743119,.085,.039999999,
1979,145,.050000001,.0024999999,-.33043772,.0390625,.01953125,.082602896,.1938522,0,.30000001,6,.1608053,15.514628,6.6950808,,.1559633,.306,.221,
1980,145,.075000003,.0056250002,-.43924823,.0703125,.0390625,.082602896,.1869791,0,.15000001,30,.1608053,15.536413,6.6992259,,.055045873,.145,-.161,
1981,145,.1,.010000001,-.04927576,.06640625,.0703125,.082602896,.18635993,0,.15000001,35,.1608053,15.558009,6.9387851,,.27522936,.145,0,
1982,145,.125,.015625,.22794411,.02734375,.06640625,.082602896,.18630069,0,.89999998,,.1608053,15.579416,6.8655648,,.32110092,.278,.133,
1983,145,.15000001,.022500001,.4827112,.03515625,.02734375,.082602896,.19358173,0,.89999998,14,.1608053,15.600574,6.8132768,,,.657,.37900001,
1984,145,.175,.030624999,.32173485,.05859375,.03515625,.082602896,.18990709,0,.89999998,20,.1608053,15.621419,6.9214611,,.12844037,.621,-.035999998,
1985,145,.2,.040000003,.34401923,.04296875,.05859375,.082602896,.18889269,0,.94999999,13,.1608053,15.641921,6.7635274,,.18348624,.854,.233,
1986,145,.22499999,.050624996,.32781422,.02734375,.04296875,.082602896,.19289708,0,.94999999,28,.1608053,15.662057,6.4372964,,.11926606,.854,0,
1987,145,.25,.0625,.14032632,.03515625,.02734375,.082602896,.19648887,0,.94999999,21,.1608053,15.681872,6.5110989,,.25688073,.854,0,
1988,145,.27500001,.075625002,-.083532333,.03125,.03515625,.082602896,.20396027,0,.94999999,8,.1608053,15.701487,6.547317,,.19266056,.854,0,
1989,145,.30000001,.090000004,.02435088,.0234375,.03125,.082602896,.20108864,0,.94999999,18,.1608053,15.721052,6.5531702,,.073394492,.854,0,
1990,145,.32499999,.10562499,-.035886172,.02734375,.0234375,.082602896,.20269033,0,.94999999,2,.1608053,15.74067,6.5651927,,.16513762,.854,0,
1991,145,.34999999,.12249999,.14929414,.0234375,.02734375,.082602896,.22145222,0,.94999999,22,.1608053,15.760352,6.6387529,,.018348623,.904,.050000001,
1992,145,.375,.140625,.041905049,.0234375,.0234375,.082602896,.21172479,0,.94999999,26,.1608053,15.78006,6.67378,0,.20183486,.904,0,0
1993,145,.40000001,.16000001,.093894601,.03125,.0234375,.082602896,.20837092,0,.94999999,18,.1608053,15.799792,6.6700044,0,.23853211,.904,0,0
1994,145,.42500001,.18062501,.27509779,.046875,.03125,.082602896,.20382449,0,.94999999,17,.1608053,15.819536,6.692358,0,.16513762,.904,0,0
1995,145,.44999999,.20249999,.11154771,.0390625,.046875,.082602896,.20931579,0,.94999999,16,.1608053,15.83927,6.788373,0,.1559633,.904,0,0
1996,145,.47499999,.22562499,.14507115,.0625,.0390625,.082602896,.219604,0,.94999999,20,.1608053,15.858994,6.8653421,0,.14678898,.904,0,0
1997,145,.5,.25,.034205321,.05078125,.0625,.082602896,.22329295,0,.94999999,17,.1608053,15.878678,6.9146953,0,.18348624,.904,0,0
1998,145,.52499998,.27562496,-.19401163,.0703125,.05078125,.082602896,.20365429,0,.94999999,29,.1608053,15.898229,6.9648142,0,.1559633,.904,0,0
1999,145,.55000001,.30250001,.04953742,.09765625,.0703125,.082602896,.2122981,0,.94999999,14,.1608053,15.917534,6.9201875,0,.26605505,.904,0,0
2000,145,.57499999,.330625,-.09218812,.09765625,.09765625,.082602896,.22974384,0,.94999999,21,.1608053,15.936515,6.9147339,0,.12844037,.904,0,0
2001,145,.60000002,.36000001,.24721116,.140625,.09765625,.082602896,.20758571,0,.94999999,24,.1608053,15.955151,6.8650947,0,.19266056,.904,0,0
2002,145,.625,.390625,-.10945857,.09765625,.140625,.082602896,.22402637,0,.94999999,13,.1608053,15.973456,6.8173666,0,.22018349,.904,0,0
2003,145,.64999998,.42249995,-.21579534,.0859375,.09765625,.082602896,.21642166,0,.89999998,18,.1608053,15.991446,6.8215046,0,.11926606,.884,-.02,0
2004,145,.67500001,.45562503,.18379271,.0859375,.0859375,.082602896,.23828824,0,.89999998,18,.1608053,16.009144,6.8858519,0,.16513762,.896,.012,0
2005,145,.69999999,.48999998,.13961971,.08984375,.0859375,.082602896,.20839438,0,.89999998,25,.1608053,16.026573,6.9531374,0,.16513762,.896,0,0
2006,145,.72500002,.52562505,.13116151,.1328125,.08984375,.082602896,.21259387,0,.89999998,10,.1608053,16.043732,7.1176863,0,.22935779,.896,0,0
2007,145,.75,.5625,.11275887,.13671875,.1328125,.082602896,.21120465,0,.89999998,11,.1608053,16.060623,7.236794,0,.091743119,.896,0,0
2008,145,.77499998,.60062498,.063599348,.16796875,.13671875,.082602896,.20819883,0,.89999998,22,.1608053,16.077265,7.4598708,,.10091743,.896,0,
2009,145,.80000001,.64000005,.26167393,.16015625,.16796875,.082602896,.21453924,0,.85000002,12,.1608053,16.093679,7.4826016,,.20183486,.896,0,
2010,145,.82499999,.68062496,-.07764101,.15234375,.16015625,.082602896,.21861321,0,.85000002,16,.1608053,16.109886,7.5914378,,.11009175,.899,.003,
2011,145,.85000002,.72250003,.00394106,.09765625,.15234375,.082602896,.20686273,0,.85000002,6,.1608053,16.125889,7.7738891,,.14678898,.899,0,
2012,145,.875,.765625,.04044354,.1171875,.09765625,.082602896,.19973427,0,.85000002,11,.1608053,16.141691,7.8805361,,.055045873,.891,-.0080000004,
2013,145,.89999998,.80999994,.01504064,.1484375,.1171875,.082602896,.20445776,0,.85000002,,.1608053,16.15731,7.9888935,,.10091743,.895,.0040000002,
2014,145,.92500001,.85562503,,.15625,.1484375,.082602896,.20248261,0,.85000002,,.1608053,16.172762,8.046895,,,.895,0,
2015,145,.94999999,.90249997,,.1640625,.15625,.082602896,.18497114,0,.85000002,,.1608053,16.188061,8.0376596,,,.927,.032000002,
2016,145,.97500002,.95062506,,.203125,.1640625,.082602896,.00017886799,0,.85000002,,.1608053,,,,,.907,-.02,
2017,145,1,1,,.18359375,.203125,.082602896,.00017886799,0,.85000002,,.1608053,,,,,.926,.018999999,
1960,150,,,,,,,,,,,,,,,,.088,0,
1961,150,,,,,,,,,,,,,,,,.088,0,
1962,150,,,,,,,,,,,,,,,,.088,0,
1963,150,,,,,,,,,,,,,,,,.088,0,
1964,150,,,,,,,,,,,,,,,,.088,0,
1965,150,,,,,,,,,,,,,5.2166686,,,.088,0,
1966,150,,,,,,,,,,,,,5.2425747,,,.088,0,
1967,150,,,,,,,,,,,,,5.2842607,,,.088,0,
1968,150,,,,,,,,,,,,,5.3127446,,,.058,-.029999999,
1969,150,,,,,,,,,,,,,5.3590569,,,.058,0,
1970,150,,,,,,,,,,,,,5.4017801,,,.058,0,
1971,150,,,,,,,,,,,,,5.4815621,,,.058,0,
1972,150,,,,,,,,,,,,,5.5929465,,,.058,0,
1973,150,,,,,,,,,,,,,5.8125172,,,.058,0,
1974,150,,,,,,,,,,,,,6.0878329,,,.058,0,
1975,150,,,,,,,,,,,,,6.1828713,,,.058,0,
1976,150,,,,,,,,,,26,.18720555,,6.2886953,,,.058,0,
1977,150,0,0,,.015625,,.094131097,.18469319,0,.1,42,.18720555,14.892345,6.4792547,,.23853211,.058,0,
1978,150,.025,.00062499999,-.016747419,.015625,.015625,.094131097,.18459322,0,.1,30,.18720555,14.918391,6.65943,,.38532111,.058,0,
1979,150,.050000001,.0024999999,.13004482,.0546875,.015625,.094131097,.18723397,0,.1,70,.18720555,14.94513,6.9208045,,.27522936,.058,0,
1980,150,.075000003,.0056250002,-.00123233,.04296875,.0546875,.094131097,.18764529,0,.1,11,.18720555,14.972589,7.1603971,,.64220184,.112,.054000001,
1981,150,.1,.010000001,.066825151,.05859375,.04296875,.094131097,.18609135,0,.1,23,.18720555,15.000745,7.3749256,,.10091743,.112,0,
1982,150,.125,.015625,.0475499,.04296875,.05859375,.094131097,.18592575,0,.1,37,.18720555,15.029451,7.3166523,,.21100917,.112,0,
1983,150,.15000001,.022500001,.020264689,.0546875,.04296875,.094131097,.18495218,0,.1,29,.18720555,15.058453,7.3206444,,.33944955,.112,0,
1984,150,.175,.030624999,-.072668202,.06640625,.0546875,.094131097,.18518329,0,.1,28,.18720555,15.087445,7.0387802,,.26605505,.112,0,
1985,150,.2,.040000003,.017030539,.09765625,.06640625,.094131097,.18732636,0,.1,25,.18720555,15.116199,6.6943593,,.25688073,.112,0,
1986,150,.22499999,.050624996,.04917473,.0625,.09765625,.094131097,.18611269,0,.1,32,.18720555,15.144643,6.8140121,,.22935779,.112,0,
1987,150,.25,.0625,.30110508,.046875,.0625,.094131097,.19017828,0,.1,13,.18720555,15.172745,6.8797994,,.29357797,.136,.024,
1988,150,.27500001,.075625002,.36739558,.05078125,.046875,.094131097,.18626168,0,.1,11,.18720555,15.200386,6.9296203,,.11926606,.136,0,
1989,150,.30000001,.090000004,.35935968,.03515625,.05078125,.094131097,.18590426,0,.60000002,18,.18720555,15.22745,7.0218654,,.10091743,.136,0,
1990,150,.32499999,.10562499,-.08672595,.0625,.03515625,.094131097,.18943048,0,.60000002,15,.18720555,15.253861,7.2090287,,.16513762,.673,.537,
1991,150,.34999999,.12249999,.068132885,.05859375,.0625,.094131097,.18961649,0,.60000002,13,.18720555,15.279553,7.3873873,,.13761468,.673,0,
1992,150,.375,.140625,.11936277,.03515625,.05859375,.094131097,.18722555,0,.85000002,27,.18720555,15.304528,7.386888,0,.11926606,.787,.114,0
1993,150,.40000001,.16000001,-.000613034,.046875,.03515625,.094131097,.18858013,0,.85000002,16,.18720555,15.328856,7.3753467,0,.24770643,.787,0,0
1994,150,.42500001,.18062501,.19597828,.0390625,.046875,.094131097,.19346046,0,.85000002,14,.18720555,15.35264,7.4338083,0,.14678898,.787,0,0
1995,150,.44999999,.20249999,-.0091421595,.05078125,.0390625,.094131097,.19018182,0,.85000002,16,.18720555,15.375937,7.5514326,0,.12844037,.787,0,0
